fpr,tpr,threshold
6.133088009812941e-05,0.426621604055635,0.9999527931213379
6.133088009812941e-05,0.4268165865072143,0.9999526739120483
6.133088009812941e-05,0.4268815806577408,0.9999525547027588
6.133088009812941e-05,0.4272715455608995,0.9999520778656006
6.133088009812941e-05,0.4274015338619524,0.9999517202377319
6.133088009812941e-05,0.4275965163135318,0.9999516010284424
6.133088009812941e-05,0.4278564929156376,0.9999514818191528
6.133088009812941e-05,0.42824645781879633,0.9999511241912842
6.133088009812941e-05,0.428636422721955,0.9999510049819946
6.133088009812941e-05,0.42876641102300794,0.9999508857727051
6.133088009812941e-05,0.4290913817756402,0.9999507665634155
6.133088009812941e-05,0.42928636422721955,0.999950647354126
6.133088009812941e-05,0.4294163525282725,0.9999505281448364
6.133088009812941e-05,0.4296113349798518,0.9999504089355469
6.133088009812941e-05,0.4298713115819576,0.9999501705169678
6.133088009812941e-05,0.43006629403353697,0.9999499320983887
6.133088009812941e-05,0.4304562589366957,0.9999498128890991
6.133088009812941e-05,0.4314961653451189,0.9999496936798096
6.133088009812941e-05,0.4315611594956454,0.99994957447052
6.133088009812941e-05,0.432081112699857,0.9999494552612305
6.133088009812941e-05,0.43214610685038346,0.9999490976333618
6.133088009812941e-05,0.43240608345248926,0.9999489784240723
6.133088009812941e-05,0.43286104250617446,0.9999488592147827
6.133088009812941e-05,0.43325100740933314,0.9999487400054932
6.133088009812941e-05,0.4359807617314442,0.9999486207962036
0.00012266176019625882,0.4359807617314442,0.9999485015869141
0.00012266176019625882,0.43604575588197064,0.9999483823776245
0.00012266176019625882,0.43656570908618225,0.999948263168335
0.00012266176019625882,0.4408553230209281,0.9999481439590454
0.00012266176019625882,0.44124528792408685,0.9999480247497559
0.00012266176019625882,0.44228519433251007,0.9999479055404663
0.00012266176019625882,0.4430651241388275,0.9999477863311768
0.00012266176019625882,0.44313011828935395,0.9999476671218872
0.00012266176019625882,0.44332510074093334,0.9999475479125977
0.00012266176019625882,0.4434550890419862,0.9999474287033081
0.00012266176019625882,0.44449499545040944,0.9999473094940186
0.00012266176019625882,0.4479396854283115,0.999947190284729
0.00012266176019625882,0.44852463278304955,0.9999470710754395
0.00012266176019625882,0.4487196152346289,0.9999469518661499
0.00012266176019625882,0.4493695567398934,0.9999467134475708
0.00012266176019625882,0.4496945274925257,0.9999465942382812
0.00012266176019625882,0.4499545040946315,0.9999464750289917
0.00012266176019625882,0.45086442220200185,0.9999463558197021
0.00012266176019625882,0.45092941635252826,0.9999462366104126
0.00012266176019625882,0.45118939295463406,0.999945878982544
0.00012266176019625882,0.45138437540621346,0.9999457597732544
0.00012266176019625882,0.4518393344598986,0.9999456405639648
0.0001839926402943882,0.4520993110620044,0.9999455213546753
0.0001839926402943882,0.45216430521253087,0.9999454021453857
0.0001839926402943882,0.4522942935135838,0.999944806098938
0.0001839926402943882,0.45248927596516314,0.9999446868896484
0.0001839926402943882,0.45274925256726894,0.9999445676803589
0.0001839926402943882,0.4529442350188483,0.9999444484710693
0.0001839926402943882,0.4532042116209541,0.9999443292617798
0.0001839926402943882,0.4535941765241128,0.9999442100524902
0.0001839926402943882,0.45385415312621863,0.9999440908432007
0.0001839926402943882,0.454049135577798,0.9999439716339111
0.0001839926402943882,0.4541791238788509,0.9999438524246216
0.0001839926402943882,0.45424411802937736,0.999943733215332
0.00024532352039251763,0.45437410633043024,0.9999436140060425
0.00024532352039251763,0.4544391004809567,0.9999434947967529
0.00024532352039251763,0.4546340829325361,0.9999433755874634
0.00024532352039251763,0.4546990770830625,0.9999432563781738
0.00024532352039251763,0.45508904198622124,0.9999428987503052
0.00024532352039251763,0.45534901858832705,0.9999427795410156
0.00024532352039251763,0.4554140127388535,0.9999426603317261
0.00024532352039251763,0.45560899519043285,0.9999425411224365
0.00024532352039251763,0.4561939425451709,0.999942421913147
0.00024532352039251763,0.4562589366956974,0.9999423027038574
0.00024532352039251763,0.456778889899909,0.9999420642852783
0.00024532352039251763,0.45690887820096193,0.9999417066574097
0.00024532352039251763,0.45697387235148834,0.9999415874481201
0.00024532352039251763,0.45716885480306774,0.9999414682388306
0.00024532352039251763,0.4572988431041206,0.999941349029541
0.00024532352039251763,0.4573638372546471,0.9999409914016724
0.00024532352039251763,0.45768880800727935,0.9999408721923828
0.00024532352039251763,0.4577538021578058,0.9999406337738037
0.00024532352039251763,0.4581437670609645,0.9999405145645142
0.00024532352039251763,0.4582737553620174,0.9999402761459351
0.00024532352039251763,0.45866372026517616,0.999940037727356
0.00024532352039251763,0.45872871441570257,0.9999399185180664
0.00024532352039251763,0.45892369686728196,0.9999397993087769
0.00024532352039251763,0.45918367346938777,0.9999395608901978
0.00024532352039251763,0.4593786559209671,0.9999393224716187
0.00024532352039251763,0.45950864422202004,0.9999392032623291
0.00024532352039251763,0.45976862082412584,0.99993896484375
0.00024532352039251763,0.4598986091251787,0.9999388456344604
0.00024532352039251763,0.460223579877811,0.9999387264251709
0.00024532352039251763,0.4603535681788639,0.9999384880065918
0.00024532352039251763,0.4604835564799168,0.9999383687973022
0.00024532352039251763,0.460938515533602,0.9999382495880127
0.00024532352039251763,0.46106850383465486,0.9999381303787231
0.00024532352039251763,0.46152346288834006,0.9999380111694336
0.00024532352039251763,0.46158845703886653,0.999937891960144
0.00024532352039251763,0.46178343949044587,0.9999377727508545
0.00024532352039251763,0.46184843364097233,0.9999376535415649
0.00024532352039251763,0.4620434160925517,0.9999375343322754
0.00024532352039251763,0.4621734043936046,0.9999374151229858
0.00024532352039251763,0.462238398544131,0.9999372959136963
0.00024532352039251763,0.46236838684518394,0.9999371767044067
0.00024532352039251763,0.4625633692967633,0.9999370574951172
0.00024532352039251763,0.46288834004939555,0.9999369382858276
0.00024532352039251763,0.4654231119199272,0.9999368190765381
0.00024532352039251763,0.4656180943715066,0.9999366998672485
0.00024532352039251763,0.46574808267255946,0.9999363422393799
0.00024532352039251763,0.46600805927466527,0.9999357461929321
0.00024532352039251763,0.46620304172624466,0.9999356269836426
0.00024532352039251763,0.46672299493045627,0.9999352693557739
0.00024532352039251763,0.46711295983361495,0.9999349117279053
0.00024532352039251763,0.46841284284414403,0.9999347925186157
0.00024532352039251763,0.46860782529572337,0.9999346733093262
0.00024532352039251763,0.4687378135967763,0.9999344348907471
0.00024532352039251763,0.46906278434940857,0.9999343156814575
0.00024532352039251763,0.4692577668009879,0.9999340772628784
0.00024532352039251763,0.46938775510204084,0.9999339580535889
0.00024532352039251763,0.4695177434030937,0.9999337196350098
0.00024532352039251763,0.46964773170414664,0.9999336004257202
0.00024532352039251763,0.46971272585467305,0.999933123588562
0.00024532352039251763,0.47016768490835825,0.9999328851699829
0.00024532352039251763,0.47068763811256986,0.9999326467514038
0.00024532352039251763,0.4708826205641492,0.9999321699142456
0.00024532352039251763,0.47101260886520213,0.999932050704956
0.00024532352039251763,0.4710776030157286,0.999931812286377
0.00024532352039251763,0.47166255037046667,0.9999314546585083
0.00024532352039251763,0.47179253867151955,0.9999312162399292
0.00024532352039251763,0.47205251527362535,0.9999309778213501
0.00024532352039251763,0.472572468477837,0.999930739402771
0.00024532352039251763,0.4729624333809957,0.9999306201934814
0.00024532352039251763,0.47302742753152216,0.9999305009841919
0.00024532352039251763,0.47328740413362796,0.9999303817749023
0.00024532352039251763,0.4739373456388925,0.9999302625656128
0.00024532352039251763,0.47510724034836865,0.9999301433563232
0.00024532352039251763,0.4751722344988951,0.9999299049377441
0.00024532352039251763,0.4754322111010009,0.9999297857284546
0.00024532352039251763,0.47569218770310673,0.9999289512634277
0.00024532352039251763,0.47588717015468607,0.9999287128448486
0.00024532352039251763,0.4770570648641622,0.9999284744262695
0.00024532352039251763,0.4780969712725855,0.99992835521698
0.00024532352039251763,0.4781619654231119,0.9999282360076904
0.00024532352039251763,0.48316651501364877,0.9999281167984009
0.00024532352039251763,0.4832965033147017,0.9999278783798218
0.00024532352039251763,0.48349148576628104,0.9999277591705322
0.00024532352039251763,0.486936175744183,0.9999276399612427
0.00024532352039251763,0.48713115819576236,0.9999275207519531
0.00024532352039251763,0.4872611464968153,0.9999274015426636
0.00024532352039251763,0.487651111399974,0.999927282333374
0.00024532352039251763,0.4877810997010269,0.9999271631240845
0.00024532352039251763,0.48810607045365917,0.9999270439147949
0.00024532352039251763,0.48843104120629144,0.9999263286590576
0.00024532352039251763,0.48869101780839724,0.9999260902404785
0.00024532352039251763,0.4887560119589237,0.999925971031189
0.00024532352039251763,0.4890159885610295,0.9999258518218994
0.00024532352039251763,0.4891459768620824,0.9999256134033203
0.00024532352039251763,0.48973092421682046,0.9999254941940308
0.00024532352039251763,0.49018588327050566,0.9999244213104248
0.00024532352039251763,0.49051085402313793,0.9999241828918457
0.00024532352039251763,0.4905758481736644,0.9999240636825562
0.00024532352039251763,0.4909658130768231,0.999923586845398
0.00024532352039251763,0.49103080722734954,0.9999234676361084
0.00024532352039251763,0.4912257896789289,0.9999233484268188
0.00024532352039251763,0.49129078382945535,0.9999231100082397
0.00024532352039251763,0.49155076043156115,0.9999228715896606
0.00024532352039251763,0.49207071363577276,0.9999227523803711
0.00024532352039251763,0.49226569608735216,0.9999226331710815
0.00024532352039251763,0.49239568438840503,0.999922513961792
0.00024532352039251763,0.4925906668399844,0.9999222755432129
0.00024532352039251763,0.4929806317431431,0.9999215602874756
0.00024532352039251763,0.4932406083452489,0.999921441078186
0.00024532352039251763,0.49337059664630184,0.9999213218688965
0.00024532352039251763,0.4935655790978812,0.9999212026596069
0.00024532352039251763,0.49389054985051345,0.9999208450317383
0.00024532352039251763,0.4939555440010399,0.9999206066131592
0.00024532352039251763,0.49415052645261925,0.9999204874038696
0.00024532352039251763,0.4942805147536722,0.9999203681945801
0.00024532352039251763,0.4944754972052515,0.9999202489852905
0.00024532352039251763,0.4948004679578838,0.9999196529388428
0.00024532352039251763,0.49486546210841026,0.9999194145202637
